fecha_vigencia,precio,provincia,localidad,direccion
2024-07-01,1029.0,BUENOS AIRES,SAN MIGUEL,Presidente Illia 4895 Ruta 8 km 32.500
2024-03-02,887.0,BUENOS AIRES,SAN MIGUEL,Presidente Illia 4895 Ruta 8 km 32.500
2024-03-02,887.0,BUENOS AIRES,SAN MIGUEL,Presidente Illia 4895 Ruta 8 km 32.500
2024-01-03,775.0,BUENOS AIRES,SAN MIGUEL,Presidente Illia 4895 Ruta 8 km 32.500
2024-01-03,775.0,BUENOS AIRES,SAN MIGUEL,Presidente Illia 4895 Ruta 8 km 32.500
2023-12-08,449.0,BUENOS AIRES,SAN MIGUEL,Presidente Illia 4895 Ruta 8 km 32.500
2023-12-08,449.0,BUENOS AIRES,SAN MIGUEL,Presidente Illia 4895 Ruta 8 km 32.500
2023-12-13,616.0,BUENOS AIRES,SAN MIGUEL,Presidente Illia 4895 Ruta 8 km 32.500
2023-12-13,616.0,BUENOS AIRES,SAN MIGUEL,Presidente Illia 4895 Ruta 8 km 32.500
2024-02-01,829.0,JUJUY,PALPALA,RUTA 66 -ACCESO PALPALA
2024-02-01,829.0,JUJUY,PALPALA,RUTA 66 -ACCESO PALPALA
2024-04-01,934.0,JUJUY,PALPALA,RUTA 66 -ACCESO PALPALA
2024-04-01,934.0,JUJUY,PALPALA,RUTA 66 -ACCESO PALPALA
2024-05-01,971.0,JUJUY,PALPALA,RUTA 66 -ACCESO PALPALA
2024-05-01,971.0,JUJUY,PALPALA,RUTA 66 -ACCESO PALPALA
2024-06-01,1010.0,JUJUY,PALPALA,RUTA 66 -ACCESO PALPALA
2024-06-01,1010.0,JUJUY,PALPALA,RUTA 66 -ACCESO PALPALA
2024-07-01,1040.0,JUJUY,PALPALA,RUTA 66 -ACCESO PALPALA
2024-07-01,1040.0,JUJUY,PALPALA,RUTA 66 -ACCESO PALPALA
2024-03-02,892.0,JUJUY,PALPALA,RUTA 66 -ACCESO PALPALA
2024-03-02,892.0,JUJUY,PALPALA,RUTA 66 -ACCESO PALPALA
2024-01-03,779.0,JUJUY,PALPALA,RUTA 66 -ACCESO PALPALA
2024-01-03,779.0,JUJUY,PALPALA,RUTA 66 -ACCESO PALPALA
2023-12-08,450.0,JUJUY,PALPALA,RUTA 66 -ACCESO PALPALA
2023-12-08,450.0,JUJUY,PALPALA,RUTA 66 -ACCESO PALPALA
2023-12-13,618.0,JUJUY,PALPALA,RUTA 66 -ACCESO PALPALA
2023-12-13,618.0,JUJUY,PALPALA,RUTA 66 -ACCESO PALPALA
2024-02-01,825.0,BUENOS AIRES,SAN MIGUEL DEL MONTE,RUTA 3 KM.112.300
2024-02-01,825.0,BUENOS AIRES,SAN MIGUEL DEL MONTE,RUTA 3 KM.112.300
2024-04-01,929.0,BUENOS AIRES,SAN MIGUEL DEL MONTE,RUTA 3 KM.112.300
2024-04-01,929.0,BUENOS AIRES,SAN MIGUEL DEL MONTE,RUTA 3 KM.112.300
2024-05-01,966.0,BUENOS AIRES,SAN MIGUEL DEL MONTE,RUTA 3 KM.112.300
2024-05-01,966.0,BUENOS AIRES,SAN MIGUEL DEL MONTE,RUTA 3 KM.112.300
2024-06-01,999.0,BUENOS AIRES,SAN MIGUEL DEL MONTE,RUTA 3 KM.112.300
2024-06-01,999.0,BUENOS AIRES,SAN MIGUEL DEL MONTE,RUTA 3 KM.112.300
2024-07-01,1029.0,BUENOS AIRES,SAN MIGUEL DEL MONTE,RUTA 3 KM.112.300
2024-07-01,1029.0,BUENOS AIRES,SAN MIGUEL DEL MONTE,RUTA 3 KM.112.300
2024-03-02,887.0,BUENOS AIRES,SAN MIGUEL DEL MONTE,RUTA 3 KM.112.300
2024-03-02,887.0,BUENOS AIRES,SAN MIGUEL DEL MONTE,RUTA 3 KM.112.300
2024-01-03,775.0,BUENOS AIRES,SAN MIGUEL DEL MONTE,RUTA 3 KM.112.300
2024-01-03,775.0,BUENOS AIRES,SAN MIGUEL DEL MONTE,RUTA 3 KM.112.300
2023-12-08,453.0,BUENOS AIRES,SAN MIGUEL DEL MONTE,RUTA 3 KM.112.300
2023-12-08,453.0,BUENOS AIRES,SAN MIGUEL DEL MONTE,RUTA 3 KM.112.300
2023-12-13,613.0,BUENOS AIRES,SAN MIGUEL DEL MONTE,RUTA 3 KM.112.300
2023-12-13,613.0,BUENOS AIRES,SAN MIGUEL DEL MONTE,RUTA 3 KM.112.300
2024-02-01,858.0,ENTRE RIOS,CONCORDIA,Av. Eva peron 2249
2024-02-01,858.0,ENTRE RIOS,CONCORDIA,Av. Eva peron 2249
2024-04-01,966.0,ENTRE RIOS,CONCORDIA,Av. Eva peron 2249
2024-04-01,966.0,ENTRE RIOS,CONCORDIA,Av. Eva peron 2249
2024-05-01,1005.0,ENTRE RIOS,CONCORDIA,Av. Eva peron 2249
2024-05-01,1005.0,ENTRE RIOS,CONCORDIA,Av. Eva peron 2249
2024-06-01,1046.0,ENTRE RIOS,CONCORDIA,Av. Eva peron 2249
2024-06-01,1046.0,ENTRE RIOS,CONCORDIA,Av. Eva peron 2249
2024-07-01,1077.0,ENTRE RIOS,CONCORDIA,Av. Eva peron 2249
2024-07-01,1077.0,ENTRE RIOS,CONCORDIA,Av. Eva peron 2249
2024-03-02,923.0,ENTRE RIOS,CONCORDIA,Av. Eva peron 2249
2024-03-02,923.0,ENTRE RIOS,CONCORDIA,Av. Eva peron 2249
2024-01-03,806.0,ENTRE RIOS,CONCORDIA,Av. Eva peron 2249
2024-01-03,806.0,ENTRE RIOS,CONCORDIA,Av. Eva peron 2249
2023-12-08,471.0,ENTRE RIOS,CONCORDIA,Av. Eva peron 2249
2023-12-08,471.0,ENTRE RIOS,CONCORDIA,Av. Eva peron 2249
2023-12-13,639.0,ENTRE RIOS,CONCORDIA,Av. Eva peron 2249
2023-12-13,639.0,ENTRE RIOS,CONCORDIA,Av. Eva peron 2249
2024-02-01,799.0,MENDOZA,LAS HERAS,AV CHAMPAGNAT S/N
2024-02-01,799.0,MENDOZA,LAS HERAS,AV CHAMPAGNAT S/N
2024-04-01,899.0,MENDOZA,LAS HERAS,AV CHAMPAGNAT S/N
2024-04-01,899.0,MENDOZA,LAS HERAS,AV CHAMPAGNAT S/N
2024-05-01,935.0,MENDOZA,LAS HERAS,AV CHAMPAGNAT S/N
2024-05-01,935.0,MENDOZA,LAS HERAS,AV CHAMPAGNAT S/N
2024-06-01,973.0,MENDOZA,LAS HERAS,AV CHAMPAGNAT S/N
2024-06-01,973.0,MENDOZA,LAS HERAS,AV CHAMPAGNAT S/N
2024-07-01,999.0,MENDOZA,LAS HERAS,AV CHAMPAGNAT S/N
2024-07-01,999.0,MENDOZA,LAS HERAS,AV CHAMPAGNAT S/N
2024-03-02,859.0,MENDOZA,LAS HERAS,AV CHAMPAGNAT S/N
2024-03-02,859.0,MENDOZA,LAS HERAS,AV CHAMPAGNAT S/N
2024-01-03,755.0,MENDOZA,LAS HERAS,AV CHAMPAGNAT S/N
2024-01-03,755.0,MENDOZA,LAS HERAS,AV CHAMPAGNAT S/N
2024-02-01,871.0,BUENOS AIRES,BENITO JUAREZ,AV. S. ZABALZA 356
2024-02-01,871.0,BUENOS AIRES,BENITO JUAREZ,AV. S. ZABALZA 356
2024-04-01,981.0,BUENOS AIRES,BENITO JUAREZ,AV. S. ZABALZA 356
2024-04-01,981.0,BUENOS AIRES,BENITO JUAREZ,AV. S. ZABALZA 356
2024-05-01,1020.0,BUENOS AIRES,BENITO JUAREZ,AV. S. ZABALZA 356
2024-05-01,1020.0,BUENOS AIRES,BENITO JUAREZ,AV. S. ZABALZA 356
2024-06-01,1061.0,BUENOS AIRES,BENITO JUAREZ,AV. S. ZABALZA 356
2024-06-01,1061.0,BUENOS AIRES,BENITO JUAREZ,AV. S. ZABALZA 356
2024-07-01,1093.0,BUENOS AIRES,BENITO JUAREZ,AV. S. ZABALZA 356
2024-07-01,1093.0,BUENOS AIRES,BENITO JUAREZ,AV. S. ZABALZA 356
2024-03-02,937.0,BUENOS AIRES,BENITO JUAREZ,AV. S. ZABALZA 356
2024-03-02,937.0,BUENOS AIRES,BENITO JUAREZ,AV. S. ZABALZA 356
2024-01-03,818.0,BUENOS AIRES,BENITO JUAREZ,AV. S. ZABALZA 356
2024-01-03,818.0,BUENOS AIRES,BENITO JUAREZ,AV. S. ZABALZA 356
2023-12-08,475.0,BUENOS AIRES,BENITO JUAREZ,AV. S. ZABALZA 356
2023-12-08,475.0,BUENOS AIRES,BENITO JUAREZ,AV. S. ZABALZA 356
2023-12-13,649.0,BUENOS AIRES,BENITO JUAREZ,AV. S. ZABALZA 356
2023-12-13,649.0,BUENOS AIRES,BENITO JUAREZ,AV. S. ZABALZA 356
2024-02-01,871.0,BUENOS AIRES,BENITO JUAREZ,RUTA 3 KM 401
2024-02-01,871.0,BUENOS AIRES,BENITO JUAREZ,RUTA 3 KM 401
2024-04-01,981.0,BUENOS AIRES,BENITO JUAREZ,RUTA 3 KM 401
2024-04-01,981.0,BUENOS AIRES,BENITO JUAREZ,RUTA 3 KM 401
2024-05-01,1020.0,BUENOS AIRES,BENITO JUAREZ,RUTA 3 KM 401
2024-05-01,1020.0,BUENOS AIRES,BENITO JUAREZ,RUTA 3 KM 401
2024-06-01,1061.0,BUENOS AIRES,BENITO JUAREZ,RUTA 3 KM 401
2024-06-01,1061.0,BUENOS AIRES,BENITO JUAREZ,RUTA 3 KM 401
2024-07-01,1093.0,BUENOS AIRES,BENITO JUAREZ,RUTA 3 KM 401
2024-07-01,1093.0,BUENOS AIRES,BENITO JUAREZ,RUTA 3 KM 401
2024-03-02,937.0,BUENOS AIRES,BENITO JUAREZ,RUTA 3 KM 401
2024-03-02,937.0,BUENOS AIRES,BENITO JUAREZ,RUTA 3 KM 401
2024-01-03,818.0,BUENOS AIRES,BENITO JUAREZ,RUTA 3 KM 401
2024-01-03,818.0,BUENOS AIRES,BENITO JUAREZ,RUTA 3 KM 401
2023-12-08,475.0,BUENOS AIRES,BENITO JUAREZ,RUTA 3 KM 401
2023-12-08,475.0,BUENOS AIRES,BENITO JUAREZ,RUTA 3 KM 401
2023-12-13,649.0,BUENOS AIRES,BENITO JUAREZ,RUTA 3 KM 401
2023-12-13,649.0,BUENOS AIRES,BENITO JUAREZ,RUTA 3 KM 401
2024-02-01,664.0,LA PAMPA,EMBAJADOR MARTINI,AVDA SAN MARTIN 154
2024-02-01,664.0,LA PAMPA,EMBAJADOR MARTINI,AVDA SAN MARTIN 154
2024-04-01,747.0,LA PAMPA,EMBAJADOR MARTINI,AVDA SAN MARTIN 154
2024-04-01,747.0,LA PAMPA,EMBAJADOR MARTINI,AVDA SAN MARTIN 154
2024-05-01,777.0,LA PAMPA,EMBAJADOR MARTINI,AVDA SAN MARTIN 154
2024-05-01,777.0,LA PAMPA,EMBAJADOR MARTINI,AVDA SAN MARTIN 154
2024-06-01,808.0,LA PAMPA,EMBAJADOR MARTINI,AVDA SAN MARTIN 154
2024-06-01,808.0,LA PAMPA,EMBAJADOR MARTINI,AVDA SAN MARTIN 154
2024-07-01,832.0,LA PAMPA,EMBAJADOR MARTINI,AVDA SAN MARTIN 154
2024-07-01,832.0,LA PAMPA,EMBAJADOR MARTINI,AVDA SAN MARTIN 154
2024-03-02,714.0,LA PAMPA,EMBAJADOR MARTINI,AVDA SAN MARTIN 154
2024-03-02,714.0,LA PAMPA,EMBAJADOR MARTINI,AVDA SAN MARTIN 154
2024-01-03,653.0,LA PAMPA,EMBAJADOR MARTINI,AVDA SAN MARTIN 154
2024-01-03,653.0,LA PAMPA,EMBAJADOR MARTINI,AVDA SAN MARTIN 154
2023-12-08,381.0,LA PAMPA,EMBAJADOR MARTINI,AVDA SAN MARTIN 154
2023-12-08,381.0,LA PAMPA,EMBAJADOR MARTINI,AVDA SAN MARTIN 154
2023-12-13,518.0,LA PAMPA,EMBAJADOR MARTINI,AVDA SAN MARTIN 154
2023-12-13,518.0,LA PAMPA,EMBAJADOR MARTINI,AVDA SAN MARTIN 154
2024-02-01,858.0,CORDOBA,GRAL. LEVALLE,UGARTE 120
2024-02-01,858.0,CORDOBA,GRAL. LEVALLE,UGARTE 120
2024-04-01,966.0,CORDOBA,GRAL. LEVALLE,UGARTE 120
2024-04-01,966.0,CORDOBA,GRAL. LEVALLE,UGARTE 120
2024-05-01,1005.0,CORDOBA,GRAL. LEVALLE,UGARTE 120
2024-05-01,1005.0,CORDOBA,GRAL. LEVALLE,UGARTE 120
2024-06-01,1046.0,CORDOBA,GRAL. LEVALLE,UGARTE 120
2024-06-01,1046.0,CORDOBA,GRAL. LEVALLE,UGARTE 120
2024-07-01,1077.0,CORDOBA,GRAL. LEVALLE,UGARTE 120
2024-07-01,1077.0,CORDOBA,GRAL. LEVALLE,UGARTE 120
2024-03-02,923.0,CORDOBA,GRAL. LEVALLE,UGARTE 120
2024-03-02,923.0,CORDOBA,GRAL. LEVALLE,UGARTE 120
2024-01-03,806.0,CORDOBA,GRAL. LEVALLE,UGARTE 120
2024-01-03,806.0,CORDOBA,GRAL. LEVALLE,UGARTE 120
2023-12-08,460.0,CORDOBA,GRAL. LEVALLE,UGARTE 120
2023-12-08,460.0,CORDOBA,GRAL. LEVALLE,UGARTE 120
2023-12-13,639.0,CORDOBA,GRAL. LEVALLE,UGARTE 120
2023-12-13,639.0,CORDOBA,GRAL. LEVALLE,UGARTE 120
2023-12-08,460.0,CORDOBA,MONTE BUEY,MITRE 5
2023-12-08,460.0,CORDOBA,MONTE BUEY,MITRE 5
2023-12-13,639.0,CORDOBA,MONTE BUEY,MITRE 5
2023-12-13,639.0,CORDOBA,MONTE BUEY,MITRE 5
2024-02-01,885.0,MISIONES,MONTECARLO,AV. EL LIBERTADOR 2628
2024-02-01,885.0,MISIONES,MONTECARLO,AV. EL LIBERTADOR 2628
2024-04-01,997.0,MISIONES,MONTECARLO,AV. EL LIBERTADOR 2628
2024-04-01,997.0,MISIONES,MONTECARLO,AV. EL LIBERTADOR 2628
2024-05-01,1037.0,MISIONES,MONTECARLO,AV. EL LIBERTADOR 2628
2024-05-01,1037.0,MISIONES,MONTECARLO,AV. EL LIBERTADOR 2628
2024-06-01,1079.0,MISIONES,MONTECARLO,AV. EL LIBERTADOR 2628
2024-06-01,1079.0,MISIONES,MONTECARLO,AV. EL LIBERTADOR 2628
2024-07-01,1111.0,MISIONES,MONTECARLO,AV. EL LIBERTADOR 2628
2024-07-01,1111.0,MISIONES,MONTECARLO,AV. EL LIBERTADOR 2628
2024-03-02,952.0,MISIONES,MONTECARLO,AV. EL LIBERTADOR 2628
2024-03-02,952.0,MISIONES,MONTECARLO,AV. EL LIBERTADOR 2628
2024-01-03,831.0,MISIONES,MONTECARLO,AV. EL LIBERTADOR 2628
2024-01-03,831.0,MISIONES,MONTECARLO,AV. EL LIBERTADOR 2628
2023-12-08,485.0,MISIONES,MONTECARLO,AV. EL LIBERTADOR 2628
2023-12-08,485.0,MISIONES,MONTECARLO,AV. EL LIBERTADOR 2628
2023-12-13,659.0,MISIONES,MONTECARLO,AV. EL LIBERTADOR 2628
2023-12-13,659.0,MISIONES,MONTECARLO,AV. EL LIBERTADOR 2628
2024-02-01,871.0,BUENOS AIRES,DARREGUEIRA,HIPOLITO IRIGOYEN 98
2024-02-01,871.0,BUENOS AIRES,DARREGUEIRA,HIPOLITO IRIGOYEN 98
2024-04-01,981.0,BUENOS AIRES,DARREGUEIRA,HIPOLITO IRIGOYEN 98
2024-04-01,981.0,BUENOS AIRES,DARREGUEIRA,HIPOLITO IRIGOYEN 98
2024-05-01,1020.0,BUENOS AIRES,DARREGUEIRA,HIPOLITO IRIGOYEN 98
2024-05-01,1020.0,BUENOS AIRES,DARREGUEIRA,HIPOLITO IRIGOYEN 98
2024-06-01,1061.0,BUENOS AIRES,DARREGUEIRA,HIPOLITO IRIGOYEN 98
2024-06-01,1061.0,BUENOS AIRES,DARREGUEIRA,HIPOLITO IRIGOYEN 98
2024-07-01,1093.0,BUENOS AIRES,DARREGUEIRA,HIPOLITO IRIGOYEN 98
2024-07-01,1093.0,BUENOS AIRES,DARREGUEIRA,HIPOLITO IRIGOYEN 98
2024-03-02,937.0,BUENOS AIRES,DARREGUEIRA,HIPOLITO IRIGOYEN 98
2024-03-02,937.0,BUENOS AIRES,DARREGUEIRA,HIPOLITO IRIGOYEN 98
2024-01-03,818.0,BUENOS AIRES,DARREGUEIRA,HIPOLITO IRIGOYEN 98
2024-01-03,818.0,BUENOS AIRES,DARREGUEIRA,HIPOLITO IRIGOYEN 98
2023-12-08,475.0,BUENOS AIRES,DARREGUEIRA,HIPOLITO IRIGOYEN 98
2023-12-08,475.0,BUENOS AIRES,DARREGUEIRA,HIPOLITO IRIGOYEN 98
2023-12-13,649.0,BUENOS AIRES,DARREGUEIRA,HIPOLITO IRIGOYEN 98
2023-12-13,649.0,BUENOS AIRES,DARREGUEIRA,HIPOLITO IRIGOYEN 98
2024-02-02,858.0,SANTA FE,LOPEZ,Avenida Buenos Airs 1199
2024-02-02,858.0,SANTA FE,LOPEZ,Avenida Buenos Airs 1199
2024-07-02,1077.0,SANTA FE,LOPEZ,Avenida Buenos Airs 1199
2024-07-02,1077.0,SANTA FE,LOPEZ,Avenida Buenos Airs 1199
2024-04-03,966.0,SANTA FE,LOPEZ,Avenida Buenos Airs 1199
2024-04-03,966.0,SANTA FE,LOPEZ,Avenida Buenos Airs 1199
2024-01-04,806.0,SANTA FE,LOPEZ,Avenida Buenos Airs 1199
2024-01-04,806.0,SANTA FE,LOPEZ,Avenida Buenos Airs 1199
2023-12-14,639.0,SANTA FE,LOPEZ,Avenida Buenos Airs 1199
2023-12-14,639.0,SANTA FE,LOPEZ,Avenida Buenos Airs 1199
2024-02-01,871.0,BUENOS AIRES,CHACABUCO,Balcarce 304
2024-02-01,871.0,BUENOS AIRES,CHACABUCO,Balcarce 304
2024-04-01,981.0,BUENOS AIRES,CHACABUCO,Balcarce 304
2024-04-01,981.0,BUENOS AIRES,CHACABUCO,Balcarce 304
2024-05-01,1020.0,BUENOS AIRES,CHACABUCO,Balcarce 304
2024-05-01,1020.0,BUENOS AIRES,CHACABUCO,Balcarce 304
2024-06-01,1061.0,BUENOS AIRES,CHACABUCO,Balcarce 304
2024-06-01,1061.0,BUENOS AIRES,CHACABUCO,Balcarce 304
2024-07-01,1093.0,BUENOS AIRES,CHACABUCO,Balcarce 304
2024-07-01,1093.0,BUENOS AIRES,CHACABUCO,Balcarce 304
2024-03-02,937.0,BUENOS AIRES,CHACABUCO,Balcarce 304
2024-03-02,937.0,BUENOS AIRES,CHACABUCO,Balcarce 304
2024-01-03,818.0,BUENOS AIRES,CHACABUCO,Balcarce 304
2024-01-03,818.0,BUENOS AIRES,CHACABUCO,Balcarce 304
2023-12-08,461.0,BUENOS AIRES,CHACABUCO,Balcarce 304
2023-12-08,461.0,BUENOS AIRES,CHACABUCO,Balcarce 304
2023-12-13,649.0,BUENOS AIRES,CHACABUCO,Balcarce 304
2023-12-13,649.0,BUENOS AIRES,CHACABUCO,Balcarce 304
2024-02-01,871.0,BUENOS AIRES,HENDERSON,FLORIDA 400
2024-02-01,871.0,BUENOS AIRES,HENDERSON,FLORIDA 400
2024-04-01,981.0,BUENOS AIRES,HENDERSON,FLORIDA 400
2024-04-01,981.0,BUENOS AIRES,HENDERSON,FLORIDA 400
2024-05-01,1020.0,BUENOS AIRES,HENDERSON,FLORIDA 400
2024-05-01,1020.0,BUENOS AIRES,HENDERSON,FLORIDA 400
2024-06-01,1061.0,BUENOS AIRES,HENDERSON,FLORIDA 400
2024-06-01,1061.0,BUENOS AIRES,HENDERSON,FLORIDA 400
2024-07-01,1093.0,BUENOS AIRES,HENDERSON,FLORIDA 400
2024-07-01,1093.0,BUENOS AIRES,HENDERSON,FLORIDA 400
2024-03-02,937.0,BUENOS AIRES,HENDERSON,FLORIDA 400
2024-03-02,937.0,BUENOS AIRES,HENDERSON,FLORIDA 400
2024-01-03,818.0,BUENOS AIRES,HENDERSON,FLORIDA 400
2024-01-03,818.0,BUENOS AIRES,HENDERSON,FLORIDA 400
2023-12-08,475.0,BUENOS AIRES,HENDERSON,FLORIDA 400
2023-12-08,475.0,BUENOS AIRES,HENDERSON,FLORIDA 400
2023-12-13,649.0,BUENOS AIRES,HENDERSON,FLORIDA 400
2023-12-13,649.0,BUENOS AIRES,HENDERSON,FLORIDA 400
2024-02-01,858.0,CORDOBA,JUSTINIANO POSSE,INTERSECCION RUTAS 3 Y 6
2024-02-01,858.0,CORDOBA,JUSTINIANO POSSE,INTERSECCION RUTAS 3 Y 6
2024-04-01,966.0,CORDOBA,JUSTINIANO POSSE,INTERSECCION RUTAS 3 Y 6
2024-04-01,966.0,CORDOBA,JUSTINIANO POSSE,INTERSECCION RUTAS 3 Y 6
2024-05-01,1005.0,CORDOBA,JUSTINIANO POSSE,INTERSECCION RUTAS 3 Y 6
2024-05-01,1005.0,CORDOBA,JUSTINIANO POSSE,INTERSECCION RUTAS 3 Y 6
2024-06-01,1046.0,CORDOBA,JUSTINIANO POSSE,INTERSECCION RUTAS 3 Y 6
2024-06-01,1046.0,CORDOBA,JUSTINIANO POSSE,INTERSECCION RUTAS 3 Y 6
2024-07-01,1077.0,CORDOBA,JUSTINIANO POSSE,INTERSECCION RUTAS 3 Y 6
2024-07-01,1077.0,CORDOBA,JUSTINIANO POSSE,INTERSECCION RUTAS 3 Y 6
2024-03-02,923.0,CORDOBA,JUSTINIANO POSSE,INTERSECCION RUTAS 3 Y 6
2024-03-02,923.0,CORDOBA,JUSTINIANO POSSE,INTERSECCION RUTAS 3 Y 6
2024-01-03,806.0,CORDOBA,JUSTINIANO POSSE,INTERSECCION RUTAS 3 Y 6
2024-01-03,806.0,CORDOBA,JUSTINIANO POSSE,INTERSECCION RUTAS 3 Y 6
2023-12-08,460.0,CORDOBA,JUSTINIANO POSSE,INTERSECCION RUTAS 3 Y 6
2023-12-08,460.0,CORDOBA,JUSTINIANO POSSE,INTERSECCION RUTAS 3 Y 6
2023-12-13,639.0,CORDOBA,JUSTINIANO POSSE,INTERSECCION RUTAS 3 Y 6
2023-12-13,639.0,CORDOBA,JUSTINIANO POSSE,INTERSECCION RUTAS 3 Y 6
2024-02-01,871.0,BUENOS AIRES,CNEL. SUAREZ,AVENIDA GENERAL SAN MARTIN 811
2024-02-01,871.0,BUENOS AIRES,CNEL. SUAREZ,AVENIDA GENERAL SAN MARTIN 811
2024-04-01,981.0,BUENOS AIRES,CNEL. SUAREZ,AVENIDA GENERAL SAN MARTIN 811
2024-04-01,981.0,BUENOS AIRES,CNEL. SUAREZ,AVENIDA GENERAL SAN MARTIN 811
2024-05-01,1020.0,BUENOS AIRES,CNEL. SUAREZ,AVENIDA GENERAL SAN MARTIN 811
2024-05-01,1020.0,BUENOS AIRES,CNEL. SUAREZ,AVENIDA GENERAL SAN MARTIN 811
2024-06-01,1061.0,BUENOS AIRES,CNEL. SUAREZ,AVENIDA GENERAL SAN MARTIN 811
2024-06-01,1061.0,BUENOS AIRES,CNEL. SUAREZ,AVENIDA GENERAL SAN MARTIN 811
2024-07-01,1093.0,BUENOS AIRES,CNEL. SUAREZ,AVENIDA GENERAL SAN MARTIN 811
2024-07-01,1093.0,BUENOS AIRES,CNEL. SUAREZ,AVENIDA GENERAL SAN MARTIN 811
2024-03-02,937.0,BUENOS AIRES,CNEL. SUAREZ,AVENIDA GENERAL SAN MARTIN 811
2024-03-02,937.0,BUENOS AIRES,CNEL. SUAREZ,AVENIDA GENERAL SAN MARTIN 811
2024-01-03,818.0,BUENOS AIRES,CNEL. SUAREZ,AVENIDA GENERAL SAN MARTIN 811
2024-01-03,818.0,BUENOS AIRES,CNEL. SUAREZ,AVENIDA GENERAL SAN MARTIN 811
2023-12-08,475.0,BUENOS AIRES,CNEL. SUAREZ,AVENIDA GENERAL SAN MARTIN 811
2023-12-08,475.0,BUENOS AIRES,CNEL. SUAREZ,AVENIDA GENERAL SAN MARTIN 811
2023-12-13,649.0,BUENOS AIRES,CNEL. SUAREZ,AVENIDA GENERAL SAN MARTIN 811
2023-12-13,649.0,BUENOS AIRES,CNEL. SUAREZ,AVENIDA GENERAL SAN MARTIN 811
2024-02-01,871.0,BUENOS AIRES,MAR DEL PLATA,"RUTA 88 KM. 12,5"
2024-02-01,871.0,BUENOS AIRES,MAR DEL PLATA,"RUTA 88 KM. 12,5"
2024-04-01,1002.0,BUENOS AIRES,MAR DEL PLATA,"RUTA 88 KM. 12,5"
2024-04-01,1002.0,BUENOS AIRES,MAR DEL PLATA,"RUTA 88 KM. 12,5"
2024-05-01,1042.0,BUENOS AIRES,MAR DEL PLATA,"RUTA 88 KM. 12,5"
2024-05-01,1042.0,BUENOS AIRES,MAR DEL PLATA,"RUTA 88 KM. 12,5"
2024-06-01,1085.0,BUENOS AIRES,MAR DEL PLATA,"RUTA 88 KM. 12,5"
2024-06-01,1085.0,BUENOS AIRES,MAR DEL PLATA,"RUTA 88 KM. 12,5"
2024-07-01,1118.0,BUENOS AIRES,MAR DEL PLATA,"RUTA 88 KM. 12,5"
2024-07-01,1118.0,BUENOS AIRES,MAR DEL PLATA,"RUTA 88 KM. 12,5"
2024-03-02,957.0,BUENOS AIRES,MAR DEL PLATA,"RUTA 88 KM. 12,5"
2024-03-02,957.0,BUENOS AIRES,MAR DEL PLATA,"RUTA 88 KM. 12,5"
2024-01-03,818.0,BUENOS AIRES,MAR DEL PLATA,"RUTA 88 KM. 12,5"
2024-01-03,818.0,BUENOS AIRES,MAR DEL PLATA,"RUTA 88 KM. 12,5"
2024-05-03,1043.0,BUENOS AIRES,MAR DEL PLATA,"RUTA 88 KM. 12,5"
2024-05-03,1043.0,BUENOS AIRES,MAR DEL PLATA,"RUTA 88 KM. 12,5"
2024-06-04,1086.0,BUENOS AIRES,MAR DEL PLATA,"RUTA 88 KM. 12,5"
2024-06-04,1086.0,BUENOS AIRES,MAR DEL PLATA,"RUTA 88 KM. 12,5"
2024-02-08,890.0,BUENOS AIRES,MAR DEL PLATA,"RUTA 88 KM. 12,5"
2024-02-08,890.0,BUENOS AIRES,MAR DEL PLATA,"RUTA 88 KM. 12,5"
2023-12-08,468.0,BUENOS AIRES,MAR DEL PLATA,"RUTA 88 KM. 12,5"
2023-12-08,468.0,BUENOS AIRES,MAR DEL PLATA,"RUTA 88 KM. 12,5"
2023-12-13,649.0,BUENOS AIRES,MAR DEL PLATA,"RUTA 88 KM. 12,5"
2023-12-13,649.0,BUENOS AIRES,MAR DEL PLATA,"RUTA 88 KM. 12,5"
2024-02-01,825.0,BUENOS AIRES,SAN MARTIN,9 DE JULIO 101
2024-02-01,825.0,BUENOS AIRES,SAN MARTIN,9 DE JULIO 101
2024-04-01,929.0,BUENOS AIRES,SAN MARTIN,9 DE JULIO 101
2024-04-01,929.0,BUENOS AIRES,SAN MARTIN,9 DE JULIO 101
2024-05-01,966.0,BUENOS AIRES,SAN MARTIN,9 DE JULIO 101
2024-05-01,966.0,BUENOS AIRES,SAN MARTIN,9 DE JULIO 101
2024-06-01,999.0,BUENOS AIRES,SAN MARTIN,9 DE JULIO 101
2024-06-01,999.0,BUENOS AIRES,SAN MARTIN,9 DE JULIO 101
2024-07-01,1029.0,BUENOS AIRES,SAN MARTIN,9 DE JULIO 101
2024-07-01,1029.0,BUENOS AIRES,SAN MARTIN,9 DE JULIO 101
2024-03-02,887.0,BUENOS AIRES,SAN MARTIN,9 DE JULIO 101
2024-03-02,887.0,BUENOS AIRES,SAN MARTIN,9 DE JULIO 101
2024-01-03,775.0,BUENOS AIRES,SAN MARTIN,9 DE JULIO 101
2024-01-03,775.0,BUENOS AIRES,SAN MARTIN,9 DE JULIO 101
2023-12-08,448.0,BUENOS AIRES,SAN MARTIN,9 DE JULIO 101
